Dates,AMZN US Equity,MSFT US Equity,CRM US Equity,NOW US Equity,WDAY US Equity,DOCU US Equity,GOOGL US Equity,ADBE US Equity,NFLX US Equity,700 HK Equity,NTES US Equity,HUBS US Equity,ABBN SW Equity,SIE GR Equity,HEXAB SS Equity,9984 JP Equity,SYK US Equity,ROP US Equity,ISRG US Equity,PYPL US Equity,ADYEN NA Equity,ANET US Equity,IBKR US Equity,SHL GY Equity,CNK US Equity,CGX CN Equity,7203 JP Equity,6758 JP Equity,7974 JP Equity,WPP LN Equity,OMC US Equity,SAP GY Equity,ORCL US Equity,NJOB SS Equity,WAGE US Equity,WMT US Equity,CVS US Equity,UBSGE SW Equity,DBK GY Equity,SAN SM Equity,ANZ AU Equity,JNPR US Equity,AEO US Equity,ANF US Equity,GPS US Equity,KSS US Equity,GPC US Equity,KR US Equity,COST US Equity,M US Equity,SPX Index,BBY US Equity,PAYX US Equity,CMCSA US Equity,TGT US Equity,AMC US Equity,CINE LN Equity
31-08-15,512.8900,43.5200,69.3600,70.9600,70.2600,#N/A N/A,647.8200,78.5700,115.0300,17.0047,111.1800,47.2900,19.3071,99.0142,32.2219,58.2516,98.6500,162.0900,170.3170,35.0000,#N/A N/A,74.7900,39.9200,#N/A N/A,35.5500,36.2246,59.3155,26.0784,206.2680,20.7905,66.9800,67.2128,37.0900,0.4016,44.8100,64.7300,102.4000,#N/A N/A,26.2741,6.0168,19.8834,25.7100,17.0200,19.8600,32.8100,51.0300,83.4900,34.5000,140.0500,58.6100,1972.1800,36.7400,44.6600,28.1650,77.7100,28.9800,4.0153
31-07-15,536.1500,46.7000,73.3000,80.5000,84.3300,#N/A N/A,657.5000,81.9900,114.3100,18.6636,138.6300,53.9500,20.3251,107.0141,32.4009,55.5009,102.2700,167.2700,177.7230,38.7000,#N/A N/A,84.4700,40.1500,#N/A N/A,39.4600,36.5644,66.5672,28.4965,175.9155,22.9688,73.0800,71.8056,39.9400,0.3834,49.9500,71.9800,112.4700,#N/A N/A,31.4445,6.8006,23.8989,28.4200,17.7500,20.0900,36.4800,61.3200,88.9500,39.2400,145.3000,69.0600,2103.8400,32.2900,46.4000,31.2050,81.8500,32.2500,3.5344
30-06-15,434.0900,44.1500,69.6300,74.3100,76.3900,#N/A N/A,540.0400,81.0100,93.8490,19.9544,144.8650,49.5800,20.9367,101.0908,36.2168,59.0321,95.5700,172.4600,161.5000,#N/A N/A,#N/A N/A,81.7400,41.5600,#N/A N/A,40.1700,37.6672,67.1716,28.3451,167.6220,22.4239,69.4900,69.8178,40.3000,0.2894,40.4500,70.9300,104.8800,#N/A N/A,26.8264,6.8714,24.8198,25.9700,17.2200,21.5100,38.1700,62.6100,89.5300,36.2550,135.0600,67.4700,2063.1100,32.6100,46.8800,30.0700,81.6300,30.6800,3.2052
29-05-15,429.2300,46.8600,72.7500,76.6100,78.9200,#N/A N/A,545.3200,79.0900,89.1510,20.0798,141.4100,50.8000,21.8236,105.3353,36.6479,60.0032,96.1300,174.9600,162.5830,#N/A N/A,#N/A N/A,69.9100,35.7000,#N/A N/A,40.5300,39.3533,69.3256,31.1176,170.1716,23.5173,74.5300,73.9471,43.4900,0.3619,42.8800,74.2700,102.3800,#N/A N/A,26.8489,6.9979,25.4003,27.8000,16.3700,20.4700,38.3300,65.4900,90.4700,36.4000,142.5900,66.9500,2107.3900,34.7000,49.4100,29.2300,79.3200,28.9100,3.4949
30-04-15,421.7800,48.6400,72.8200,74.8600,91.2100,#N/A N/A,548.7700,76.0600,79.5000,20.7557,128.1900,38.7100,21.9356,108.6637,37.1556,62.7246,92.2400,168.1700,165.3270,#N/A N/A,#N/A N/A,64.0100,33.9500,#N/A N/A,42.6300,39.9471,69.8537,30.4597,169.8287,23.3997,75.7600,76.1767,43.6200,0.2701,50.4000,78.0500,99.2900,#N/A N/A,28.7497,7.4516,26.8419,26.4300,15.9100,22.4800,39.6400,71.6500,89.8500,34.4550,143.0500,64.6300,2085.5100,34.6500,48.3900,28.8800,78.8300,30.0600,3.3133
31-03-15,372.1000,40.6550,66.8100,78.7800,84.4100,#N/A N/A,554.7000,73.9400,59.5270,18.9848,105.3000,39.9000,21.2068,107.8293,35.5120,58.1909,92.2500,172.0000,168.3430,#N/A N/A,#N/A N/A,70.5300,34.0200,#N/A N/A,45.0700,39.3438,69.8875,26.5944,147.3531,22.7246,77.9800,72.4462,43.1500,0.2027,53.3300,82.2500,103.2100,#N/A N/A,30.9841,7.4041,27.9124,22.5800,17.0800,22.0400,43.3300,78.2500,93.1900,38.3300,151.4950,64.9100,2067.8900,37.7900,49.6150,28.2350,82.0700,35.4900,3.1508
27-02-15,380.1600,43.8500,69.3800,76.2600,85.5000,#N/A N/A,562.6300,79.1000,67.8440,17.5211,100.0400,41.0900,21.4608,111.3063,36.0409,61.5250,94.7500,167.5700,166.6670,#N/A N/A,#N/A N/A,69.2100,31.8700,#N/A N/A,40.7200,39.8753,67.3376,28.5160,106.7313,23.7004,79.5400,70.3494,43.8200,0.2834,57.4500,83.9300,103.8700,#N/A N/A,29.3504,7.1934,27.5935,23.9100,14.9700,24.7400,41.6000,73.8000,96.0800,35.5750,146.9600,63.7200,2104.5000,38.1000,49.8350,29.6900,76.8300,34.3800,3.0877
30-01-15,354.5300,40.4000,56.4500,72.9000,79.4600,#N/A N/A,537.5500,70.1300,63.1140,17.0246,109.2500,33.6500,19.2584,104.8362,31.7140,59.3000,91.0500,154.3400,164.8270,#N/A N/A,#N/A N/A,63.1200,30.6300,#N/A N/A,37.1700,35.5156,65.1082,23.6246,97.3429,22.0193,72.8000,65.3124,41.8900,0.0967,55.0400,84.9800,98.1600,#N/A N/A,25.9926,6.6170,25.6179,22.7300,14.0400,25.5200,41.1900,59.7200,92.9400,34.5250,142.9900,63.8800,1994.9900,35.2000,45.2600,26.5725,73.6100,28.1200,2.8230
31-12-14,310.3500,46.4500,59.3100,67.8500,81.6100,#N/A N/A,530.6600,72.7000,48.8010,14.5076,99.1400,33.6100,21.3730,113.9719,31.2452,60.3549,94.3300,156.3500,176.3130,#N/A N/A,#N/A N/A,60.7600,29.1600,#N/A N/A,35.5800,38.5966,63.2680,20.6973,105.5165,20.9565,77.4700,70.8267,44.9700,0.0975,64.5700,85.8800,96.3100,#N/A N/A,27.1093,8.3260,26.2015,22.3200,13.8800,28.6400,42.1100,61.0400,106.5700,32.1050,141.7500,65.7500,2058.9000,38.9800,46.1700,29.0050,75.9100,26.1800,2.8602
28-11-14,338.6400,47.8100,59.8700,63.9600,87.0500,#N/A N/A,549.0800,73.6800,49.5130,15.9877,105.6700,35.3900,22.4488,118.0890,31.7835,67.0794,92.9100,157.8200,172.5900,#N/A N/A,#N/A N/A,75.8700,27.3200,#N/A N/A,36.3100,38.2497,61.6123,21.9021,115.9127,20.9348,77.2700,70.4816,42.4100,0.1462,58.4200,87.5400,91.3600,#N/A N/A,29.1720,8.8659,27.1575,22.1600,14.1000,28.8500,39.6000,59.6200,102.7800,29.9200,142.1200,64.9100,2067.5600,39.4100,47.4100,28.5200,74.0000,26.2200,2.6427
31-10-14,305.4600,46.9500,63.9900,67.9300,95.4800,#N/A N/A,567.8700,70.1200,56.1100,15.9365,94.7200,35.6300,21.8851,112.5534,33.6493,70.7954,87.5300,158.3000,165.2670,#N/A N/A,#N/A N/A,81.2500,25.8200,#N/A N/A,35.3200,37.6485,57.9454,18.4769,106.2065,19.4807,71.8600,67.9681,39.0500,0.1029,57.0100,76.2700,85.8100,#N/A N/A,27.8258,8.6620,29.4566,21.0700,12.8700,33.4800,37.8900,54.2200,97.0800,27.8550,133.3700,57.8200,2018.0500,34.1400,46.9400,27.6750,61.8200,25.4000,2.3695
30-09-14,322.4400,46.3600,57.5300,58.7800,82.5000,#N/A N/A,588.4100,69.1900,64.4540,14.8737,85.6600,#N/A N/A,22.4992,118.8389,31.7302,70.1167,80.7500,146.2900,153.9400,#N/A N/A,#N/A N/A,88.3300,24.9500,#N/A N/A,34.0400,36.9647,58.9367,18.1561,108.7908,20.1116,68.8600,72.1116,38.2800,0.1400,45.5300,76.4700,79.5900,#N/A N/A,31.3066,9.4539,27.0179,22.1500,14.5200,36.3400,41.6900,61.0300,87.7100,26.0000,125.3200,58.1800,1972.2900,33.5900,44.2000,26.8900,62.6800,22.9900,2.3383
29-08-14,339.0400,45.4300,59.0900,61.1300,91.0700,#N/A N/A,582.3600,71.9000,68.2340,16.3207,88.0400,#N/A N/A,22.7005,125.1010,32.7413,72.1523,83.3100,150.5600,156.6700,#N/A N/A,#N/A N/A,83.8500,23.4400,#N/A N/A,35.2900,37.7025,56.9836,19.1291,110.8334,20.9456,72.0100,77.8184,41.5300,0.1678,41.2600,75.5000,79.4500,#N/A N/A,30.5502,9.8130,31.2203,23.1900,14.0800,41.8000,46.1500,58.7900,87.7400,25.4900,121.0800,62.2900,2003.3700,31.8900,41.6500,27.3600,60.0700,23.6700,2.3755
31-07-14,312.9900,43.1600,54.2500,58.8000,83.8400,#N/A N/A,579.5500,69.2499,60.3890,16.5661,84.0400,#N/A N/A,23.0829,123.2892,31.1000,73.6218,79.7700,144.0700,152.5170,#N/A N/A,#N/A N/A,66.1200,23.0150,#N/A N/A,32.8000,35.7812,59.6694,17.2290,112.0564,19.9918,69.9900,78.7841,40.3900,0.1751,41.7400,73.5800,76.3600,#N/A N/A,30.6779,9.9356,31.5785,23.5400,10.6600,39.3400,40.1100,53.5400,82.8200,24.4900,117.5400,57.7900,1930.6700,29.7300,41.0100,26.8650,59.5900,22.6400,2.4067
30-06-14,324.7800,41.7000,58.0800,61.9600,89.8600,#N/A N/A,584.6700,72.3600,62.9430,15.2495,78.3600,#N/A N/A,23.0188,131.9990,32.2016,74.4694,84.3200,146.0100,137.2670,#N/A N/A,#N/A N/A,62.3900,23.2900,#N/A N/A,35.3600,38.8618,60.0652,16.6058,119.7058,21.7880,71.2200,77.2116,40.5300,0.1634,48.2100,75.0700,75.3700,#N/A N/A,31.3953,10.2737,31.4196,24.5400,11.2200,43.2500,41.5700,52.6800,87.8000,24.7150,115.1600,58.0200,1960.2300,31.0100,41.5600,26.8400,57.9500,24.8700,2.4724
30-05-14,312.5500,40.9400,52.6300,52.3100,78.3700,#N/A N/A,571.6500,64.5400,59.6900,14.0967,71.1600,#N/A N/A,23.7840,133.1225,31.4463,72.1655,84.4900,141.6800,123.2470,#N/A N/A,#N/A N/A,#N/A N/A,23.0200,#N/A N/A,31.5200,36.9090,56.6025,15.9855,115.6416,21.5817,71.1500,76.6079,42.0200,0.2563,40.4800,76.7700,78.3200,#N/A N/A,34.5051,10.0947,31.1524,24.4600,10.7300,38.0100,41.2300,54.4400,86.3300,23.8700,116.0200,59.8900,1923.5700,27.6600,41.1100,26.1000,56.7600,22.6700,2.5474
30-04-14,304.1300,40.4000,51.6500,49.7200,73.0700,#N/A N/A,534.8800,61.6900,46.0060,12.4634,68.0900,#N/A N/A,24.0118,131.6993,31.8627,74.3098,77.7500,138.9500,120.5670,#N/A N/A,#N/A N/A,#N/A N/A,23.9000,#N/A N/A,29.6200,37.7260,54.0043,17.5446,105.1498,21.4962,67.6800,80.4783,40.8800,0.2826,42.3700,79.7100,72.7200,#N/A N/A,37.4881,9.7744,31.9778,24.6900,11.5600,36.7600,39.3000,54.7900,87.1200,23.0200,115.6800,57.4300,1883.9500,25.9300,41.8100,25.8800,61.7500,23.1400,2.4083
31-03-14,336.3650,40.9900,57.0900,59.9200,91.4300,#N/A N/A,557.7950,65.7400,50.2900,13.9090,67.3000,#N/A N/A,25.7860,135.0069,33.9499,75.6767,81.4700,133.5100,145.9970,#N/A N/A,#N/A N/A,#N/A N/A,21.6700,#N/A N/A,29.0100,38.1103,56.5247,19.1326,118.9483,20.6344,72.6000,80.9243,40.9100,0.2856,56.1100,76.4300,74.8600,#N/A N/A,38.0722,9.3749,30.6499,25.7600,12.2400,38.5000,40.0600,56.8000,86.8500,21.8250,111.6800,59.2900,1872.3400,26.4100,42.6000,25.0200,60.5100,24.2500,2.2924
28-02-14,362.1000,38.3100,62.3700,68.0600,109.9200,#N/A N/A,608.4140,68.6300,63.6610,16.0403,69.1700,#N/A N/A,25.5510,132.8468,35.4953,75.1249,80.2400,135.6200,148.2770,#N/A N/A,#N/A N/A,#N/A N/A,22.2400,#N/A N/A,29.4200,37.1074,57.2058,17.4390,123.0038,21.8802,75.6800,80.8044,39.1100,0.2886,59.1500,74.7000,73.1400,#N/A N/A,41.4217,8.9173,28.6914,26.7400,14.5300,39.6300,43.7500,56.1900,88.0900,20.9700,116.8000,57.8600,1859.4500,26.6300,41.7600,25.8450,62.5400,22.8900,2.3451
31-01-14,358.6900,37.8400,60.5300,63.4300,89.5400,#N/A N/A,591.0570,59.1900,58.4760,13.9941,74.9700,#N/A N/A,24.9972,126.8390,31.7928,73.9802,77.6000,137.2400,135.8600,#N/A N/A,#N/A N/A,#N/A N/A,21.2000,#N/A N/A,29.3100,36.4356,57.9282,15.9053,118.8497,21.0181,72.5800,76.5193,36.9000,0.2633,62.1900,74.6800,67.7200,#N/A N/A,41.2601,8.5144,26.3577,26.6100,13.5300,35.3800,38.0800,50.6300,82.2500,18.0500,112.3600,53.2000,1782.5900,23.5400,41.8200,27.2250,56.6400,21.3700,2.5767
31-12-13,398.7900,37.4100,55.1900,56.0100,83.1600,#N/A N/A,560.8980,59.8790,52.5960,12.7565,78.6000,#N/A N/A,26.4563,137.0202,31.6741,87.5523,75.1400,138.6800,128.0270,#N/A N/A,#N/A N/A,#N/A N/A,24.3400,#N/A N/A,33.3300,41.4565,61.0963,17.3772,133.3270,22.8611,74.3700,85.9878,38.2600,0.2711,59.4400,78.6900,71.5700,#N/A N/A,40.7340,8.8236,28.7717,22.5700,14.4000,32.9100,39.0800,56.7500,83.1900,19.7650,119.0200,53.4000,1848.3600,39.8800,45.5300,25.9825,63.2700,20.5500,2.5000
29-11-13,393.6200,38.1300,52.0900,53.1100,82.3500,#N/A N/A,530.3080,56.7800,52.2570,11.5667,71.8100,#N/A N/A,25.5791,132.0152,30.7294,80.9096,74.4200,129.7000,125.6330,#N/A N/A,#N/A N/A,#N/A N/A,24.2500,#N/A N/A,32.9900,40.2221,62.2682,18.2218,128.1476,22.1051,71.4500,82.8067,35.2900,0.2747,57.3000,81.0100,66.9600,#N/A N/A,41.0449,8.7431,29.0258,20.2700,16.2700,34.2800,40.9700,55.2800,82.8400,20.8750,125.4300,53.2600,1805.8100,40.5500,43.7300,24.9350,63.9300,#N/A N/A,2.4173
31-10-13,364.0300,35.4050,53.3600,54.6100,74.8700,#N/A N/A,515.7890,54.2200,46.0690,10.9160,67.5100,#N/A N/A,25.6107,128.1434,30.1015,74.2549,73.8600,126.8100,123.8330,#N/A N/A,#N/A N/A,#N/A N/A,20.6450,#N/A N/A,32.8100,40.2723,64.6933,19.0927,112.0944,21.2676,68.1100,78.6838,33.5000,0.2823,51.2100,76.7500,62.2600,#N/A N/A,41.2463,8.7462,32.0228,18.6400,15.4900,37.4800,36.9900,56.8000,78.8300,21.4200,118.0000,46.1100,1756.5400,42.8000,42.2650,23.8000,64.7900,#N/A N/A,2.3633
30-09-13,312.6400,33.2800,51.9100,51.9500,80.9300,#N/A N/A,438.3790,51.9400,44.1730,10.4900,72.6000,#N/A N/A,23.6510,120.5477,30.2010,69.1376,67.5900,132.8700,125.4230,#N/A N/A,#N/A N/A,#N/A N/A,18.7700,#N/A N/A,31.7400,37.1115,63.8428,21.3624,113.3286,20.5524,63.4400,73.9740,33.1700,0.2649,50.4500,73.9600,56.7500,#N/A N/A,39.0934,8.0224,28.7393,19.8600,13.9900,35.3700,40.2800,51.7500,80.8900,20.1700,115.1700,43.2700,1681.5500,37.5000,40.6400,22.5575,63.9800,#N/A N/A,2.4422
30-08-13,280.9800,33.4000,49.1300,46.8800,72.5300,#N/A N/A,423.8600,45.7500,40.5590,9.3762,70.7400,#N/A N/A,21.3726,105.8565,28.6808,63.0282,66.8900,123.7000,128.8400,#N/A N/A,#N/A N/A,#N/A N/A,16.7800,#N/A N/A,29.4700,37.1581,60.4826,20.0794,113.2268,18.4950,60.6500,73.8500,31.8600,0.2793,41.7400,72.9800,58.0500,#N/A N/A,36.8223,6.9350,26.4360,18.9000,14.4700,35.3100,40.4400,51.3100,77.0100,18.3000,111.8700,44.4300,1632.9700,36.0000,38.6800,21.0450,63.3100,#N/A N/A,2.6476
31-07-13,301.2200,31.8400,43.7500,43.5800,68.2900,#N/A N/A,444.3050,47.2800,34.9260,9.0715,63.7100,#N/A N/A,22.0164,110.3236,30.4031,63.4662,70.4600,125.9600,129.3330,#N/A N/A,#N/A N/A,#N/A N/A,16.2000,#N/A N/A,29.1200,36.1003,60.7201,21.0334,126.3222,17.9696,64.2700,73.4030,32.3500,0.3089,33.7700,77.9400,61.4900,#N/A N/A,38.3171,7.1739,26.6739,21.6700,19.6400,49.8700,45.9000,52.9800,81.9900,19.6350,117.4200,48.3400,1685.7300,30.0900,39.4400,22.5400,71.2500,#N/A N/A,2.2603
28-06-13,277.6900,34.5450,38.1800,40.3900,64.0900,#N/A N/A,440.6120,45.5600,30.1560,7.8435,63.1700,#N/A N/A,21.6785,98.2346,26.6800,58.2906,64.6800,124.2200,168.7110,#N/A N/A,#N/A N/A,#N/A N/A,15.9700,#N/A N/A,27.9200,35.0337,60.3040,20.9202,117.7892,17.0376,62.8700,73.1661,30.7100,0.2374,34.4500,74.4900,57.1800,#N/A N/A,35.5976,6.2702,26.0678,19.3100,18.2600,45.2500,41.7300,50.5100,78.0700,17.2700,110.5700,48.0000,1606.2800,27.3300,36.5100,20.8750,68.8600,#N/A N/A,2.0459
31-05-13,269.2000,34.9000,42.3300,36.7600,64.2300,#N/A N/A,436.0310,42.9100,32.3210,7.9295,63.9300,#N/A N/A,22.0682,102.4399,29.2717,51.2541,66.3900,124.2200,165.8430,#N/A N/A,#N/A N/A,#N/A N/A,15.7700,#N/A N/A,29.3400,33.0726,59.5816,20.3133,99.8315,17.1163,62.1300,75.2707,33.7800,0.2673,28.9700,74.8400,57.5800,#N/A N/A,39.8329,7.0678,26.4274,17.7300,19.7900,50.0800,40.5500,51.4100,77.7400,16.8350,109.6310,48.3400,1630.7400,27.5500,37.2300,20.0825,69.5000,#N/A N/A,1.9510
30-04-13,253.8100,33.1000,41.1100,40.9600,62.6500,#N/A N/A,412.6850,45.0800,30.8670,6.8598,56.3900,#N/A N/A,22.6125,100.9841,28.5450,49.4720,65.5800,119.6500,164.0970,#N/A N/A,#N/A N/A,#N/A N/A,15.0600,#N/A N/A,30.8900,33.9885,57.8284,16.5385,110.7352,16.5346,59.7700,79.3559,32.7800,0.3509,25.6100,77.7200,58.1800,#N/A N/A,39.1022,7.1063,33.0117,16.5500,19.4500,49.5600,37.9900,47.0600,76.3300,17.1900,108.4300,44.6000,1597.5700,25.9900,36.4100,20.6500,70.5600,#N/A N/A,1.7867
29-03-13,266.4900,28.6050,44.7075,36.2000,61.6300,#N/A N/A,397.4790,43.5150,27.0400,6.3579,54.7700,#N/A N/A,22.5654,104.4937,27.2884,46.0624,65.2400,127.3100,163.7300,#N/A N/A,#N/A N/A,#N/A N/A,14.9100,#N/A N/A,29.4400,33.9203,51.5814,17.4273,107.3021,15.9333,58.9000,80.1375,32.3300,0.4293,25.0300,74.8300,54.9900,#N/A N/A,33.1975,6.6108,29.7111,18.5400,18.7000,46.2000,35.4000,46.1300,78.0000,16.5700,106.1100,41.8400,1569.1900,22.1500,35.0600,20.9900,68.4500,#N/A N/A,1.6830
28-02-13,264.2700,27.8000,42.3050,32.4700,55.2900,#N/A N/A,400.9880,39.3100,26.8690,6.9167,51.2800,#N/A N/A,22.9278,101.1946,28.5652,37.1874,63.8800,124.6100,169.9630,#N/A N/A,#N/A N/A,#N/A N/A,14.7050,#N/A N/A,27.8000,33.0581,51.5860,14.4852,97.0012,16.0039,57.5300,78.3018,34.2400,0.3865,23.6100,70.7800,51.1200,#N/A N/A,39.0798,7.4775,29.4064,20.6800,20.6800,46.6300,32.9200,46.1000,71.0300,14.6050,101.2900,41.1000,1514.6800,16.4100,33.1050,19.8950,62.9600,#N/A N/A,1.6342
31-01-13,265.5000,27.4500,43.0325,27.7200,53.4200,#N/A N/A,378.2110,37.8300,23.6060,6.9978,46.4200,#N/A N/A,21.4836,106.2281,26.8841,35.6947,62.6500,117.4500,191.4600,#N/A N/A,#N/A N/A,#N/A N/A,14.3000,#N/A N/A,28.1400,32.0899,47.7937,14.9130,97.6678,15.7391,54.2800,81.9659,35.5100,0.4879,19.9600,69.9500,51.2000,#N/A N/A,44.1841,8.2555,27.7416,22.3800,20.2100,50.0000,32.6800,46.2900,68.0300,13.8500,102.3400,39.5100,1498.1100,16.2600,32.6500,19.0400,60.4100,#N/A N/A,1.6895
31-12-12,250.8700,26.7097,42.0250,30.0300,54.5000,#N/A N/A,354.0330,37.6800,13.2270,6.4245,42.5300,#N/A N/A,20.5367,105.3191,25.0357,36.4777,54.8200,111.4800,163.4570,#N/A N/A,#N/A N/A,#N/A N/A,13.6799,#N/A N/A,25.9800,31.9932,46.5265,11.1292,106.5288,14.4229,49.9600,80.2443,33.3200,0.3546,17.8000,68.2300,48.3500,#N/A N/A,37.0864,7.9178,26.0094,19.6700,20.5100,47.9700,31.0400,42.9800,63.5800,13.0100,98.7300,39.0200,1426.1900,11.8500,31.1000,18.6800,59.1700,#N/A N/A,1.6852
30-11-12,252.0500,26.6150,39.4175,32.6300,50.1000,#N/A N/A,349.5230,34.6100,11.6730,6.5335,43.8600,#N/A N/A,19.4843,100.0767,24.7073,37.4455,54.1600,111.5300,176.3330,#N/A N/A,#N/A N/A,#N/A N/A,15.2900,#N/A N/A,27.2000,31.4703,42.8381,9.7067,119.7286,13.7234,49.7400,78.0640,32.1750,0.4198,18.4700,72.0200,46.5100,#N/A N/A,37.5650,7.5629,25.3977,17.9800,21.2000,45.8900,34.4600,44.6500,65.0900,13.1200,103.9200,38.7000,1416.1800,13.1100,32.5400,18.5975,63.1300,#N/A N/A,1.5567
31-10-12,232.8930,28.5400,36.4950,30.6500,48.5000,#N/A N/A,340.4780,34.0250,11.3200,7.0701,54.0000,#N/A N/A,18.0294,97.7189,23.0315,31.6468,52.6000,109.1700,180.7400,#N/A N/A,#N/A N/A,#N/A N/A,14.2500,#N/A N/A,24.6900,31.0093,38.3845,11.9474,128.7414,12.8991,47.9100,72.8914,31.0800,0.3460,19.3900,75.0200,46.4000,#N/A N/A,38.6098,7.3849,26.4171,16.5700,20.8700,30.5800,35.7200,53.2800,62.5800,12.6100,98.4300,38.0700,1412.1600,15.2100,32.4197,18.7625,63.7500,#N/A N/A,1.5538
28-09-12,254.3200,29.7600,38.1725,38.6800,#N/A N/A,#N/A N/A,377.6160,32.4350,7.7770,6.8137,56.1400,#N/A N/A,18.7899,97.2228,21.4660,40.5544,55.6600,109.8900,165.2100,#N/A N/A,#N/A N/A,#N/A N/A,14.0200,#N/A N/A,22.4300,30.3955,39.0144,11.7942,126.9251,13.5928,51.5600,70.9596,31.4600,0.3811,17.4500,73.8000,48.4200,#N/A N/A,33.6990,7.3389,25.7054,17.1100,21.0800,33.9200,35.7800,51.2200,61.0300,11.7700,100.1600,37.6200,1440.6700,17.2000,33.2900,17.8725,63.4700,#N/A N/A,1.6005
31-08-12,248.2700,30.8200,36.2950,31.1000,#N/A N/A,#N/A N/A,342.8770,31.2700,8.5310,6.1106,52.0700,#N/A N/A,17.3872,91.5089,20.0937,40.7303,53.2600,102.7900,163.9300,#N/A N/A,#N/A N/A,#N/A N/A,13.8200,#N/A N/A,23.4200,30.1632,39.5174,11.2487,111.8488,12.9292,51.3700,65.8846,31.6500,0.4336,17.0600,72.6000,45.5500,#N/A N/A,30.2576,7.0106,25.6291,17.4400,22.2400,35.9900,35.8200,52.2000,63.1600,11.1400,97.8700,40.3100,1406.5800,17.7400,33.2600,16.7650,64.0900,#N/A N/A,1.5514
31-07-12,233.3000,29.4700,31.0900,27.0000,#N/A N/A,#N/A N/A,316.7920,30.8800,8.1210,5.9780,52.8100,#N/A N/A,17.4982,82.3176,19.1524,38.4615,52.0300,99.4500,160.5000,#N/A N/A,#N/A N/A,#N/A N/A,13.8500,#N/A N/A,23.3800,29.9252,38.6535,12.3256,111.9928,12.6606,50.1800,63.8189,30.2000,0.4642,14.1900,74.4300,45.2500,#N/A N/A,26.0580,5.9913,24.7476,17.5300,20.8200,33.8000,29.4900,49.7200,64.0300,11.0850,96.1800,35.8400,1379.3200,18.0900,32.6900,16.2750,60.6500,#N/A N/A,1.3939
29-06-12,228.3500,30.5900,34.5650,24.6000,#N/A N/A,#N/A N/A,290.3160,32.3700,9.7840,5.8260,58.8500,#N/A N/A,16.2734,81.0948,17.0676,37.0050,55.1000,98.5800,184.5970,#N/A N/A,#N/A N/A,#N/A N/A,14.7200,#N/A N/A,22.8500,30.0609,39.9749,14.0727,115.9148,12.1222,48.6000,58.8841,29.7000,0.4043,15.0600,69.7200,46.7300,#N/A N/A,30.6924,6.4965,22.5477,16.3100,19.7300,34.1400,27.3600,45.4900,60.2500,11.5950,95.0000,34.3500,1362.1600,20.9600,31.4100,15.9850,58.1900,#N/A N/A,1.2830
31-05-12,212.9100,29.1900,34.6550,#N/A N/A,#N/A N/A,#N/A N/A,290.7110,31.0500,9.0630,5.4984,62.3600,#N/A N/A,15.6578,80.0338,17.6795,31.2500,51.4500,101.2200,174.3670,#N/A N/A,#N/A N/A,#N/A N/A,14.2600,#N/A N/A,23.0600,28.5286,38.7755,13.3929,116.4541,11.9320,47.6800,57.3690,26.4700,0.3823,10.9300,65.8200,44.9400,#N/A N/A,30.6119,5.2230,20.3462,17.2000,19.3100,33.5400,26.5000,45.8200,63.0000,11.0050,86.3900,38.0500,1310.3300,18.7200,29.9700,14.4550,57.9100,#N/A N/A,1.3255
30-04-12,231.9000,32.0150,38.9325,#N/A N/A,#N/A N/A,#N/A N/A,302.7180,33.5500,11.4490,6.2844,60.3200,#N/A N/A,18.2119,89.8635,20.2914,29.7788,54.5700,101.9000,192.7330,#N/A N/A,#N/A N/A,#N/A N/A,15.1700,#N/A N/A,22.9600,30.4577,41.0763,16.3560,135.4710,13.5310,51.3100,66.2641,29.4000,0.4453,#N/A N/A,58.9100,44.6200,#N/A N/A,37.0159,6.1414,24.9166,21.4300,18.0100,50.1700,28.5000,50.1300,64.7800,11.6350,88.1800,41.0200,1397.9100,22.0700,30.9800,15.1725,57.9400,#N/A N/A,1.3088
30-03-12,202.5100,32.2550,38.6275,#N/A N/A,#N/A N/A,#N/A N/A,320.9310,34.3100,16.4340,5.5790,58.1000,#N/A N/A,20.5117,97.7979,19.4028,29.6139,55.4800,99.1600,180.5830,#N/A N/A,#N/A N/A,#N/A N/A,17.0000,#N/A N/A,21.9500,28.6344,43.2047,20.6221,150.6717,13.6643,50.6500,69.8064,29.1600,0.4216,#N/A N/A,61.2000,44.8000,#N/A N/A,42.3374,7.5661,24.1369,22.8800,17.1900,49.6100,26.1400,50.0300,62.7500,12.1150,90.8000,39.7300,1408.4700,23.6800,30.9900,15.0050,58.2700,#N/A N/A,1.3797
29-02-12,179.6900,31.7400,35.7900,#N/A N/A,#N/A N/A,#N/A N/A,309.4250,32.8900,15.8190,5.2087,52.4200,#N/A N/A,20.5231,97.2435,20.1882,29.8852,53.6400,91.5200,170.5400,#N/A N/A,#N/A N/A,#N/A N/A,15.8600,#N/A N/A,20.9200,27.0802,41.4146,21.4418,148.1299,12.8054,49.4400,67.6532,29.2550,0.3508,#N/A N/A,59.0800,45.1000,#N/A N/A,39.8585,8.1806,23.6511,22.7600,14.5400,45.7900,23.3600,49.6800,62.6800,11.8950,86.0600,37.9700,1365.6800,24.7000,31.3000,14.7025,56.6900,#N/A N/A,1.2674
